arm,seed,step,actor/distillation/abs_loss,actor/distillation/delta_ell_absmean,actor/distillation/delta_ell_p5,actor/distillation/delta_ell_p95,actor/distillation/entropy_gap_abs,actor/distillation/entropy_student,actor/distillation/entropy_teacher_topk,actor/distillation/loss,actor/distillation/overlap_student_mass,actor/distillation/overlap_teacher_mass,actor/distillation/overlap_token_advantage,actor/distillation/pg_clipfrac,actor/distillation/ppo_kl,actor/distillation/rank_kendall_tau,actor/distillation/student_mass,actor/distillation/teacher_mass,actor/entropy,actor/grad_norm,actor/loss,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/mean,critic/rewards/mean,critic/score/mean,perf/time_per_step,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/ppl_ratio,rollout_corr/rollout_ppl,rollout_corr/training_ppl,timing_s/gen,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,val/math500_greedy
f2_hard_clip,0,100,0.567434,0.567434,-2.97421,0.277364,,,,0.451825,,,,0,0,,,,0.340995,0.993633,0.451825,0,0,-0.0781974,0,0.0781974,0.109375,0.109375,461.004,0,0.125,16384,9337.74,8.97686,0.00223827,0.00104341,0.000986598,1.00102,1.45102,1.45255,334.774,0.998459,0.529783,0.00547289,0.634
f2_hard_clip,0,125,0.563483,0.563483,-2.94778,0.290232,,,,0.444506,,,,0,0,,,,0.348257,0.947924,0.444506,0,0,-0.0976994,0,0.0976994,0.132812,0.132812,466.746,0,0.078125,16384,9236.79,4.70701,0.00213253,0.00108236,0.00110173,1.00113,1.46133,1.46305,320.566,0.998575,0.47439,0.00556579,0.638
f2_hard_clip,0,150,0.55676,0.55676,-2.90863,0.315029,,,,0.432932,,,,0,0,,,,0.369589,0.932312,0.432932,0,0,-0.0818562,0,0.0818562,0.09375,0.09375,426.179,0,0.0625,16384,9166.02,-0.994752,0.00233948,0.00115083,0.00114042,1.00117,1.48625,1.48806,304.449,0.998639,0.350008,0.00579599,0.62
f2_hard_clip,0,175,0.554371,0.554371,-2.88863,0.311349,,,,0.430103,,,,0,0,,,,0.370186,0.946162,0.430103,0,0,-0.0537772,0,0.0537772,0.0703125,0.0703125,416.62,0,0.0546875,16384,9070.12,-0.706764,0.0022403,0.00114469,0.00117989,1.00122,1.48178,1.48364,297.114,0.998255,0.46294,0.00581923,0.656
f2_hard_clip,0,200,0.331682,0.331682,-1.88983,0.103011,,,,0.262448,,,,0,0,,,,0.210352,0.660035,0.262448,0,0,-0.0911337,0,0.0911337,0.09375,0.09375,1017.44,0,0.953125,16384,15957.6,-0.717268,0.00143659,0.000700176,0.000685229,1.0007,1.24251,1.2434,809.087,0.99866,0.456478,0.00353066,0.468
f2_hard_clip,0,225,0.369667,0.369667,-2.10089,0.146912,,,,0.28888,,,,0,0,,,,0.242927,0.591633,0.28888,0,0,-0.0912446,0,0.0912446,0.09375,0.09375,1035.74,0,0.976562,16384,16211.4,-0.991181,0.00173831,0.000823449,0.000787306,1.0008,1.28101,1.28204,823.061,0.998574,0.887288,0.0041656,0.47
f2_hard_clip,0,250,0.351322,0.351322,-1.99009,0.134219,,,,0.275585,,,,0,0,,,,0.233976,0.548297,0.275585,0,0,-0.0474726,0,0.0474726,0.046875,0.046875,1028.2,0,0.976562,16384,16177.7,-0.377991,0.00155485,0.000776326,0.000788739,1.0008,1.27044,1.27147,817.498,0.998689,0.666044,0.00397095,0.454
f2_hard_clip,1,25,0.59868,0.59868,-3.28401,0.237738,,,,0.477323,,,,0,0,,,,0.416483,3.71053,0.477323,0,0,-0.0376399,0,0.0376399,0.0703125,0.0703125,117.837,0,0.015625,16384,1664,7.43581,0.00133348,0.000758601,0.000850729,1.00089,1.94113,1.94345,64.2505,0.999285,0.241309,0.00390545,0.596
f2_hard_clip,1,50,0.303672,0.303672,-1.71503,0.053695,,,,0.255594,,,,0,0,,,,0.137885,1.24973,0.255594,0,0,-0.00936847,0,0.00936847,0.0390625,0.0390625,787.354,0,0.664062,16384,12441.2,11.5954,0.000783563,0.000409022,0.000427919,1.00059,1.20106,1.20182,612.145,0.998785,0.317531,0.00237846,0.64
f2_hard_clip,1,75,0.550444,0.550444,-3.01309,0.224032,,,,0.445609,,,,0,0,,,,0.28471,1.18563,0.445609,0,0,-0.0709523,0,0.0709523,0.101562,0.101562,497.197,0,0.1875,16384,9605.04,493.276,0.0017221,0.00088753,0.000920252,1.00095,1.36903,1.37037,360.554,0.998626,0.506882,0.0049279,0.62
f2_hard_clip,1,100,0.583145,0.583145,-3.08514,0.289642,,,,0.463139,,,,0,0,,,,0.346504,0.992935,0.463139,0,0,-0.0480213,0,0.0480213,0.0625,0.0625,471.408,0,0.101562,16384,9661.4,7.74286,0.00217342,0.00106276,0.00104531,1.00111,1.46852,1.4702,338.52,0.998624,0.77592,0.00554822,0.624
f2_hard_clip,1,125,0.572296,0.572296,-3.04673,0.290532,,,,0.451375,,,,0,0,,,,0.350675,0.950756,0.451375,0,0,-0.0859542,0,0.0859542,0.132812,0.132812,427.58,0,0.0390625,16384,9025.33,13.293,0.00214863,0.00110217,0.00113581,1.00119,1.44822,1.44999,296.487,0.998751,0.817465,0.00566004,0.64
f2_hard_clip,1,150,0.567628,0.567628,-2.98652,0.307146,,,,0.44381,,,,0,0,,,,0.363028,0.955867,0.44381,0,0,-0.0702574,0,0.0702575,0.101562,0.101562,445.01,0,0.0625,16384,9258.35,-0.352059,0.00214159,0.00111995,0.00117984,1.00123,1.47122,1.4731,316.511,0.998618,0.544866,0.00573118,0.64
f2_hard_clip,1,175,0.558284,0.558284,-2.95872,0.301327,,,,0.435568,,,,0,0,,,,0.362693,0.964481,0.435568,0,0,-0.112389,0,0.112389,0.140625,0.140625,439.099,0,0.0234375,16384,9353.75,-0.997515,0.00218368,0.00113862,0.00119068,1.00121,1.46281,1.46465,306.664,0.998442,0.598305,0.00575342,0.652
f2_hard_clip,1,200,0.342241,0.342241,-1.93871,0.122101,,,,0.270108,,,,0,0,,,,0.226327,0.632422,0.270108,0,0,-0.102831,0,0.10283,0.101562,0.101562,1038.47,0,0.96875,16384,16182,16.3253,0.00146413,0.000715872,0.000704417,1.00071,1.26012,1.26104,815.319,0.998757,0.895175,0.00366171,0.46
f2_hard_clip,1,225,0.351806,0.351806,-2.00666,0.127057,,,,0.27668,,,,0,0,,,,0.227895,0.581812,0.27668,0,0,-0.0633489,0,0.0633489,0.0625,0.0625,1033.62,0,0.976562,16384,16164.4,3.02729,0.00159132,0.000767289,0.000745838,1.00076,1.26165,1.26262,816.457,0.998602,0.850164,0.00392271,0.454
f2_hard_clip,1,250,0.359421,0.359421,-2.02995,0.147737,,,,0.281474,,,,0,0,,,,0.245456,0.5634,0.281474,0,0,-0.0716698,0,0.0716697,0.0703125,0.0703125,1032.21,0,0.960938,16384,16073.7,-0.999359,0.00184214,0.000832406,0.000833648,1.00084,1.28538,1.28648,813.991,0.99861,0.936665,0.00416605,0.476
f2_hard_clip,2,25,0.564881,0.564881,-3.06035,0.245611,,,,0.450304,,,,0,0,,,,0.511312,3.378,0.450304,0,0,-0.0598422,0,0.0598422,0.09375,0.09375,114.215,0,0.0078125,12211,2021.46,13.9432,0.00161946,0.000798201,0.000789955,1.00104,2.12827,2.13001,58.1789,0.999273,0.268495,0.00390001,0.618
f2_hard_clip,2,50,0.308173,0.308173,-1.75051,0.0536252,,,,0.260975,,,,0,0,,,,0.139951,1.28717,0.260975,0,0,-0.00363361,0,0.00363361,0.03125,0.03125,790.44,0,0.664062,16384,12734.8,-0.345543,0.000770569,0.00041998,0.000457377,1.00054,1.19498,1.19566,616.887,0.998713,0.352736,0.0024561,0.628
f2_hard_clip,2,75,0.551242,0.551242,-2.96917,0.224446,,,,0.44736,,,,0,0,,,,0.283335,1.19927,0.44736,0,0,-0.0301566,0,0.0301566,0.0625,0.0625,484.651,0,0.203125,16384,9209.22,-0.748512,0.0018084,0.000873346,0.000847678,1.0009,1.38084,1.38214,354.589,0.998583,0.241324,0.00489872,0.61
f2_hard_clip,2,100,0.586907,0.586907,-3.15036,0.283524,,,,0.467086,,,,0,0,,,,0.339717,0.988311,0.467086,0,0,-0.0700288,0,0.0700288,0.109375,0.109375,449.248,0,0.0703125,16384,9196.21,-0.808196,0.00200582,0.00104276,0.00109152,1.00111,1.42872,1.43035,322.501,0.998635,0.440033,0.00552341,0.642
f2_hard_clip,2,125,0.556688,0.556688,-2.96481,0.281005,,,,0.439567,,,,0,0,,,,0.338603,0.925647,0.439567,0,0,-0.12654,0,0.12654,0.15625,0.15625,474.016,0,0.109375,16384,9668.38,-0.901411,0.00215364,0.00106564,0.00106569,1.00112,1.43817,1.43981,341.937,0.998585,0.701441,0.00553943,0.612
f2_hard_clip,2,150,0.564181,0.564181,-2.95339,0.306641,,,,0.441589,,,,0,0,,,,0.364914,0.923571,0.441589,0,0,-0.114103,0,0.114103,0.164062,0.164062,422.837,0,0.0625,16384,8814.19,3.91702,0.0023613,0.0011201,0.00106646,1.00109,1.46107,1.4627,296.464,0.998763,0.861604,0.00574291,0.632
f2_hard_clip,2,175,0.543278,0.543278,-2.86089,0.289389,,,,0.425561,,,,0,0,,,,0.345988,0.907987,0.425561,0,0,-0.0911331,0,0.0911331,0.109375,0.109375,440.4,0,0.0546875,16384,9311.15,-0.813171,0.0022788,0.00111678,0.00110773,1.00116,1.44733,1.44904,306.479,0.998882,0.943994,0.00565057,0.636
f2_hard_clip,2,200,0.416969,0.416969,-2.36008,0.182151,,,,0.331802,,,,0,0,,,,0.273914,1.14387,0.331802,0,0,-0.0908417,0,0.0908417,0.09375,0.09375,977.419,0,0.859375,16384,15399.2,-0.878102,0.00183153,0.000926183,0.000936897,1.00097,1.33557,1.3369,771.405,0.998804,0.956995,0.00466495,0.464
f2_hard_clip,2,225,0.351535,0.351535,-1.99827,0.137278,,,,0.273245,,,,0,0,,,,0.235742,0.554972,0.273245,0,0,-0.0624999,0,0.0624999,0.0625,0.0625,1046.04,0,1,16384,16384,0.172634,0.00151932,0.000769219,0.00078365,1.00078,1.26751,1.26852,829.126,0.998646,0.372997,0.00394583,0.476
f2_hard_clip,2,250,0.338138,0.338138,-1.90345,0.125108,,,,0.264756,,,,0,0,,,,0.223176,0.544398,0.264756,0,0,-0.0940178,0,0.0940178,0.09375,0.09375,1053.38,0,0.992188,16384,16337.3,-0.926576,0.0015676,0.000740294,0.00070355,1.00071,1.25412,1.25502,828.518,0.998653,0.527109,0.00378578,0.442
f3_power,0,25,0.0481427,0.744683,-2.77877,0.702642,,,,0.00243229,,,,0,0,,,,3.14376,0.239937,0.00243229,0,0,-0.00460902,0,0.00460902,0.015625,0.015625,109.12,0,0.0078125,12836,1584.87,-0.217147,0.00228202,0.00121654,0.00129342,1.00255,89.979,90.1151,60.1966,0.999808,0.12134,0.00289457,0.526
f3_power,0,50,0.0840234,1.11468,-4.06412,0.929956,,,,-0.0138165,,,,0,0,,,,2.83454,0.45307,-0.0138165,0,0,-0.013494,0,0.013494,0.03125,0.03125,262.361,0,0.117188,16384,4760.23,-0.120075,0.00307441,0.00155145,0.00157092,1.00169,54.1317,52.9057,182.38,0.999504,0.124527,0.00460374,0.546
f3_power,0,75,0.110984,1.11803,-4.79653,0.829891,,,,-0.000682565,,,,0,0,,,,1.70612,0.218325,-0.000682565,0,0,-0.0279774,0,0.0279774,0.046875,0.046875,582.782,0,0.28125,16384,10446.7,3.57172,0.003268,0.00167228,0.00172031,1.00177,6.23636,6.24776,436.969,0.999362,0.230972,0.00599848,0.556
f3_power,0,100,0.109885,1.03284,-4.51804,0.804106,,,,0.00214021,,,,0,0,,,,1.56988,0.139386,0.00214021,0,0,-0.0564653,0,0.0564653,0.0703125,0.0703125,319.297,0,0.0234375,16384,7378,-0.940096,0.00342321,0.00165173,0.00161398,1.00162,5.39187,5.40076,215.031,0.99934,0.484001,0.00615351,0.594
f3_power,0,125,0.114593,1.04168,-4.72911,0.785765,,,,,,,,0,0,,,,1.43651,0.0978652,,0,0,-0.125064,0,0.125064,0.132812,0.132812,447.522,0,0.0078125,16384,9467.16,-0.99838,0.00331974,0.0016731,0.00169557,1.0017,4.51601,4.52381,318.577,0.999273,0.219949,0.00647357,0.554
f3_power,0,150,0.111198,0.988592,-4.49938,0.775683,,,,0.000551691,,,,0,0,,,,1.40597,0.0934213,0.000551691,0,0,-0.0331694,0,0.0331694,0.0390625,0.0390625,420.933,0,0.03125,16384,9263.98,-0.993347,0.00338542,0.00171208,0.00173727,1.00171,4.30607,4.31354,297.074,0.999251,0.215036,0.00661425,0.564
f3_power,0,175,0.110896,0.965134,-4.43462,0.770305,,,,0.000477215,,,,0,0,,,,1.3661,0.0729655,0.000477215,0,0,-0.0604869,0,0.0604869,0.078125,0.078125,431.47,0,0.0078125,16028,9388.91,-0.978007,0.00353742,0.00173486,0.00170465,1.0017,4.12101,4.12818,304.673,0.999236,0.226176,0.00674692,0.58
f3_power,0,200,0.109165,0.943115,-4.43303,0.749922,,,,-0.000511242,,,,0,0,,,,1.3158,0.0695223,-0.000511242,0,0,-0.105453,0,0.105453,0.125,0.125,442.363,0,0.0078125,14766,9592.34,-0.947367,0.00333822,0.00169475,0.00172372,1.00171,3.90774,3.91466,314.061,0.999242,0.323192,0.00667353,0.514
f3_power,0,225,0.110015,0.945729,-4.35803,0.760671,,,,,,,,0,0,,,,1.35124,0.0811309,,0,0,-0.0858068,0,0.0858068,0.09375,0.09375,413.839,0,0.0078125,15617,9225.02,-0.981884,0.0033555,0.00171114,0.0017512,1.00176,4.07541,4.0829,289.152,0.999241,0.196522,0.00669085,0.49
f3_power,0,250,0.108243,0.910449,-4.30738,0.738592,,,,0.000158138,,,,0,0,,,,1.28638,0.0742243,0.000158138,0,0,-0.0940291,0,0.0940291,0.109375,0.109375,429.237,0,0.015625,16384,9492.9,-0.68575,0.00345922,0.00169518,0.00166763,1.00166,3.81846,3.825,302.437,0.999238,0.351805,0.00669793,0.478
f3_power,1,25,0.0564047,0.812353,-3.10092,0.804038,,,,0.00151524,,,,0,0,,,,3.23952,0.245793,0.00151524,0,0,-0.0102684,0,0.0102684,0.0234375,0.0234375,103.41,0,0.0078125,12098,1488.18,2.32413,0.0026989,0.0013821,0.00141957,1.00079,124.021,123.82,52.4117,0.999756,0.167157,0.00336103,0.524
f3_power,1,50,0.0866734,1.11943,-4.20565,0.919545,,,,-0.0121618,,,,0,0,,,,2.61043,0.408523,-0.0121618,0,0,-0.000976296,0,0.000976295,0.0078125,0.0078125,381.743,0,0.234375,16384,6449.76,15.9698,0.0031544,0.001546,0.00152041,1.00151,13.7238,13.7459,276.005,0.999529,0.174253,0.00471688,0.58
f3_power,1,75,0.113225,1.12568,-4.87104,0.819319,,,,0.00049941,,,,0,0,,,,1.64745,0.193926,0.00049941,0,0,-0.0435446,0,0.0435446,0.0625,0.0625,569.352,0,0.234375,16384,10292.6,-0.875336,0.00350511,0.00165955,0.00157873,1.00156,5.98502,5.99463,426.729,0.999355,0.374297,0.006072,0.552
f3_power,1,100,0.109618,1.03689,-4.4709,0.812441,,,,0.00139239,,,,0,0,,,,1.6303,0.138086,0.00139238,0,0,-0.0734148,0,0.0734148,0.109375,0.109375,301.373,0,0.015625,16384,6845.73,-0.891544,0.00312984,0.00166417,0.00177118,1.00176,5.56256,5.57255,196.743,0.999338,0.214393,0.00617967,0.566
f3_power,1,125,0.114428,1.02335,-4.69787,0.773388,,,,0.000176068,,,,0,0,,,,1.38325,0.0923006,0.000176068,0,0,-0.0622501,0,0.0622501,0.078125,0.078125,465.855,0,0.0390625,16384,9592.09,-0.975242,0.00343502,0.00166738,0.0016284,1.00161,4.28405,4.29125,332.504,0.999274,0.170492,0.00651854,0.544
f3_power,1,150,0.112303,0.992151,-4.57028,0.770009,,,,0.000220157,,,,0,0,,,,1.36959,0.0780866,0.000220157,0,0,-0.0559276,0,0.0559276,0.0703125,0.0703125,439.365,0,0.0078125,16384,9264.76,-0.934379,0.00324798,0.00167672,0.00173538,1.00174,4.16025,4.16786,300.743,0.999248,0.437707,0.00660181,0.546
f3_power,1,175,0.110471,0.955906,-4.45835,0.756917,,,,,,,,0,0,,,,1.31635,0.0697451,,0,0,-0.10025,0,0.10025,0.109375,0.109375,465.315,0,0.0234375,16384,9776.29,223.942,0.0034157,0.00168272,0.00166486,1.00165,3.93446,3.94123,330.501,0.999258,0.395924,0.00660527,0.532
f3_power,1,200,0.109859,0.955273,-4.41696,0.761433,,,,-0.000140805,,,,0,0,,,,1.36054,0.0697264,-0.000140805,0,0,-0.135822,0,0.135822,0.148438,0.148438,523.255,0,0.0078125,15327,9330.88,9.33135,0.00354707,0.0016992,0.00163294,1.00164,4.18539,4.19265,312.777,0.999258,0.210445,0.00661592,0.514
f3_power,1,225,0.109007,0.922539,-4.35374,0.740079,,,,0.000746883,,,,0,0,,,,1.29366,0.071661,0.000746883,0,0,-0.0520781,0,0.0520781,0.0625,0.0625,441.956,0,0.0078125,14751,9619.41,-0.924702,0.0035001,0.00167599,0.0016133,1.0016,3.84154,3.84779,308.48,0.999243,0.198723,0.00665226,0.502
f3_power,1,250,0.109502,0.927341,-4.31079,0.749608,,,,0.000238564,,,,0,0,,,,1.32576,0.0722231,0.000238564,0,0,-0.0948995,0,0.0948995,0.101562,0.101562,429.379,0,0.0078125,15552,9415.22,-0.989721,0.00347006,0.00172984,0.00172798,1.0017,3.96132,3.96815,298.449,0.999219,0.193677,0.0068074,0.46
f3_power,2,25,0.0544356,0.760849,-2.92056,0.76279,,,,0.000435869,,,,0,0,,,,3.33657,0.388611,0.000435869,0,0,-0.0318308,0,0.0318308,0.0234375,0.0234375,130.611,0,0.0078125,16384,1634.12,5.38797,0.00213873,0.00132712,0.00159079,1.00139,177.803,177.664,66.2042,0.999753,0.195082,0.00327369,0.52
f3_power,2,50,0.088379,1.14802,-4.27353,0.929267,,,,-0.011806,,,,0,0,,,,2.62635,0.441079,-0.011806,0,0,-0.0102997,0,0.0102997,0.0546875,0.0546875,303.11,0,0.164062,16384,5453.71,-0.396644,0.00322592,0.00154906,0.0014929,1.0015,14.3065,14.3286,206.845,0.999519,0.121359,0.00474404,0.562
f3_power,2,75,0.113077,1.13911,-4.82913,0.839572,,,,,,,,0,0,,,,1.72489,0.200637,,0,0,-0.0629942,0,0.0629942,0.09375,0.09375,524.2,0,0.226562,16384,9788.47,-0.964341,0.00331819,0.0016868,0.00172435,1.00173,6.18289,6.19373,386.567,0.999347,0.512927,0.00608226,0.544
f3_power,2,100,0.109255,1.01686,-4.54535,0.786667,,,,0.000282282,,,,0,0,,,,1.50378,0.124378,0.000282282,0,0,-0.084482,0,0.0844821,0.0859375,0.0859375,372.909,0,0.0078125,16384,8136.98,1.70728,0.00320327,0.00161811,0.00164635,1.00169,4.95152,4.96024,254.746,0.999343,0.178186,0.00613254,0.582
f3_power,2,125,0.114579,1.03592,-4.68226,0.784805,,,,0.000496414,,,,0,0,,,,1.43307,0.0935621,0.000496414,0,0,-0.0804434,0,0.0804434,0.101562,0.101562,447.493,0,0.03125,16384,9359.64,-0.990489,0.00326872,0.00168377,0.00174109,1.00174,4.48095,4.48911,320.782,0.999269,0.184847,0.00653833,0.586
f3_power,2,150,0.113547,1.00917,-4.62952,0.7767,,,,-0.00040275,,,,0,0,,,,1.38201,0.091651,-0.00040275,0,0,-0.151411,0,0.151411,0.164062,0.164062,456.154,0,0.0078125,16384,9605.91,-0.999657,0.00338244,0.00170775,0.0017277,1.0017,4.24459,4.25187,324.486,0.999235,0.26285,0.00669945,0.554
f3_power,2,175,0.111514,0.962798,-4.49929,0.75914,,,,-0.000868748,,,,0,0,,,,1.3205,0.0775155,-0.000868748,0,0,-0.0590773,0,0.0590773,0.0703125,0.0703125,462.001,0,0.0078125,16384,9802.56,-0.99936,0.00361216,0.00168535,0.00157301,1.00158,3.92016,3.92658,330.959,0.999245,0.219545,0.00666042,0.546
f3_power,2,200,0.110279,0.948613,-4.41722,0.757172,,,,-0.000241125,,,,0,0,,,,1.33436,0.0713196,-0.000241125,0,0,-0.100912,0,0.100912,0.101562,0.101562,476.08,0,0.0078125,16003,9921.46,-0.866271,0.00331569,0.00168873,0.00172785,1.00174,4.01872,4.02595,337.2,0.999249,0.201413,0.00663576,0.48
f3_power,2,225,0.109987,0.926412,-4.33602,0.746921,,,,-0.000391713,,,,0,0,,,,1.29587,0.0669383,-0.000391713,0,0,-0.0796629,0,0.0796629,0.09375,0.09375,471.595,0,0.015625,16384,9988.66,-0.993832,0.00328898,0.00170463,0.00177034,1.00178,3.80057,3.8075,333.157,0.999238,0.183433,0.00675766,0.478
f3_power,2,250,0.107831,0.90551,-4.26628,0.738705,,,,-0.000538046,,,,0,0,,,,1.28962,0.0656339,-0.000538046,0,0,-0.107427,0,0.107427,0.117188,0.117188,458.012,0,0.0078125,16384,9660.57,0.48077,0.00360632,0.00169775,0.00160691,1.0016,3.79745,3.80363,324.936,0.999238,0.255043,0.00671084,0.482
g1_verified_only,0,25,0,,,,,,,0,,,,0,0,,,,2.44431,0,0,0,0,0,0,0,0,0,376.823,0,0.03125,16384,1520.16,0.272034,0.00191081,0.00087178,0.00078952,1.00375,126.782,127.687,76.2007,0.999869,0.123547,0.00193272,0.156
g1_verified_only,0,50,0.18934,0.946698,-5.51897,0.286499,,,,0.168719,,,,0,0,,,,1.97101,3.92679,0.168719,0,0,-0.0100999,0,0.0100999,0.0234375,0.0234375,140.762,0,0.0390625,16384,1821.65,-0.177863,0.00161576,0.000945914,0.00108603,1.00157,38.8083,38.7274,86.7192,0.999815,0.133061,0.00273378,0.104
g1_verified_only,0,75,0.21789,1.03498,-4.92757,0.479943,,,,0.188599,,,,0,0,,,,0.94339,7.02667,0.188599,0,0,-0.00955344,0,0.00955344,0.03125,0.03125,161.073,0,0.0390625,16384,2447.58,0.316413,0.00105834,0.000611061,0.000695642,1.00199,60.6398,60.2442,102.23,0.999776,0.324305,0.00236672,0.098
g1_verified_only,0,100,0.051349,0.633305,-3.61168,0.0586429,,,,0.049151,,,,0,0,,,,0.669134,0.930574,0.049151,0,0,-0.00806231,0,0.00806231,0.0234375,0.0234375,267.654,0,0.109375,16384,4822.78,0.388649,0.00121272,0.000608183,0.000612536,1.0011,11.0056,11.0302,186.408,0.999632,0.205517,0.0025943,0.532
g1_verified_only,0,125,0.0286248,0.629747,-3.60199,0.129576,,,,0.0273889,,,,0,0,,,,0.138627,0.744175,0.0273889,0,0,-0.00670684,0,0.00670684,0.03125,0.03125,712.487,0,0.476562,16384,11753.4,12280.5,0.000696301,0.000332029,0.00031879,1.00042,1.89247,1.8918,551.509,0.998721,0.241291,0.00186011,0.62
g1_verified_only,0,150,0.0299167,0.503597,-2.98519,0.0901091,,,,0.0258898,,,,0,0,,,,0.11098,0.502794,0.0258898,0,0,-0.0175201,0,0.0175201,0.046875,0.046875,817.493,0,0.515625,16384,13537.1,0.821372,0.000618696,0.00032533,0.0003427,1.0004,1.13225,1.13273,639.421,0.998836,0.436856,0.00186697,0.584
g1_verified_only,0,175,0.0199174,0.703749,-4.0101,0.140546,,,,0.0191384,,,,0,0,,,,0.132566,0.385256,0.0191384,0,0,-0.00646702,0,0.00646702,0.0234375,0.0234375,870.643,0,0.679688,16384,14195.8,6.64272,0.000809073,0.000395624,0.000389535,1.00046,1.15667,1.15724,683.47,0.998769,0.518007,0.00223092,0.556
g1_verified_only,0,200,0.0316536,0.683717,-3.7673,0.217402,,,,0.0306928,,,,0,0,,,,0.16787,0.470959,0.0306928,0,0,-0.00897976,0,0.00897976,0.0390625,0.0390625,919.536,0,0.796875,16384,14466.5,340.048,0.000968456,0.000491018,0.000500397,1.00053,1.20624,1.20693,727.091,0.998766,0.241311,0.00276805,0.538
g1_verified_only,0,225,0.0140149,0.756803,-3.75102,0.291824,,,,0.0138132,,,,0,0,,,,0.211471,0.48703,0.0138132,0,0,-0.0034942,0,0.0034942,0.015625,0.015625,915.713,0,0.765625,16384,14528.5,0.231521,0.00120866,0.000611581,0.000624131,1.00069,1.25912,1.26004,722.932,0.998775,0.379685,0.00341375,0.544
g1_verified_only,0,250,0.0217916,0.448907,-2.68278,0.0701649,,,,0.0213832,,,,0,0,,,,0.225535,0.301781,0.0213832,0,0,-0.0266964,0,0.0266964,0.0390625,0.0390625,848.473,0,0.679688,16384,13857.5,-0.571598,0.00142181,0.0006889,0.000672685,1.00074,1.27732,1.27832,665.272,0.998347,0.248414,0.00387262,0.55
g1_verified_only,1,25,0.0575458,0.863187,-2.99151,0.892958,,,,0.0383491,,,,0,0,,,,1.99131,1.07948,0.0383491,0,0,-0.00896129,0,0.00896129,0.0078125,0.0078125,151.382,0,0.046875,16384,1854.33,1.36928,0.00143337,0.000721833,0.000728826,1.0002,125.796,124.347,96.2325,0.99994,0.122454,0.0016821,0.214
g1_verified_only,1,50,0,,,,,,,0,,,,0,0,,,,1.21087,0,0,0,0,0,0,0,0,0,128.887,0,0.03125,16384,1499.7,0.526973,0.00113177,0.000611754,0.000657581,1.00205,125.892,127.582,76.1886,0.999843,0.146848,0.00213072,0.134
g1_verified_only,1,75,0.028187,0.676489,-3.77207,0.294386,,,,0.025456,,,,0,0,,,,1.22101,1.00465,0.025456,0,0,-0.00383071,0,0.00383071,0.015625,0.015625,196.573,0,0.0546875,16384,3085.67,0.303469,0.00112009,0.000566743,0.000577742,1.00325,68.2032,69.9371,130.263,0.999852,0.277362,0.00169002,0.182
g1_verified_only,1,100,0.0945012,0.551257,-2.9022,0.190737,,,,0.0858919,,,,0,0,,,,0.315423,1.31789,0.0858919,0,0,-0.0265799,0,0.0265799,0.0546875,0.0546875,273.11,0,0.101562,16384,4589.34,0.852524,0.000871181,0.000424063,0.00041965,0.999983,43.6545,43.4941,181.216,0.999416,0.288305,0.00215028,0.568
g1_verified_only,1,125,0.0625609,0.714982,-4.11551,0.138938,,,,0.0566882,,,,0,0,,,,0.12961,1.16323,0.0566882,0,0,-0.00642172,0,0.00642172,0.0625,0.0625,644.532,0,0.367188,16384,10741.1,0.221022,0.000494361,0.000274802,0.000304743,1.00039,13.4277,13.4145,496.696,0.999087,0.335147,0.00153659,0.632
g1_verified_only,1,150,0.0238956,0.627258,-4.09166,0.0745304,,,,0.0216421,,,,0,0,,,,0.0901382,0.647371,0.0216421,0,0,-0.00278008,0,0.00278008,0.03125,0.03125,869.976,0,0.664062,16384,14090.2,0.669052,0.000535488,0.000273609,0.000280878,1.00033,1.10338,1.10376,685.448,0.998768,0.399624,0.00156559,0.544
g1_verified_only,1,175,0.0109408,0.408456,-2.40797,0.0685231,,,,0.00988927,,,,0,0,,,,0.0819785,0.182873,0.00988927,0,0,-0.0118323,0,0.0118323,0.0234375,0.0234375,943.534,0,0.726562,16384,14988.1,50.454,0.000493288,0.000253385,0.000260568,1.00026,1.08777,1.08806,744.134,0.998791,0.244702,0.00147062,0.51
g1_verified_only,1,200,0.016244,0.57937,-3.45304,0.14769,,,,0.014659,,,,0,0,,,,0.101584,0.283982,0.014659,0,0,-0.00428766,0,0.00428766,0.0234375,0.0234375,903.233,0,0.71875,16384,14383.6,4.52691,0.000532389,0.000302631,0.000340171,1.00036,1.11507,1.11548,713.053,0.998783,0.241313,0.00175819,0.512
g1_verified_only,1,225,0.0107605,0.405312,-2.21504,0.0866286,,,,0.0111136,,,,0,0,,,,0.105161,0.190194,0.0111136,0,0,-0.0132317,0,0.0132317,0.0234375,0.0234375,967.896,0,0.820312,16384,15206.7,15.4016,0.000646472,0.000323546,0.000325512,1.00035,1.11737,1.11778,765.731,0.998796,0.283204,0.00189011,0.468
