step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
175	0.3861700823530555	6.232782196998596	0.0818150439299643	0.02431967412121594	0.2533116575330496	0.5928914442658424	0.4914685502648354	0.3862093654461205	0.3861700823530555	0.43914244696497917	0.48970331214368346	0.37532648388296364	0.4341451745480299	25.99591636657715	-6.625485582389956e-08	0.0	0.0	0.0	0.0	0.022054845828097313	0.39906481077196077	1.8929966300725938	4.042544034123421	8.430975246429444	0.6004122398793698	0.9849322661757469	0.9899351984262467	-0.019086251989938317	0.026710080163320528	0.014401165064191446	0.04844269286841154	0.5224696565419436	0.9856002397835255	0.9983119033277035	0.5926682353019714	0.522508978843689	0.3862093687057495	1e-06	238.8096809387207	57.389949321746826	69.17578125	0.9999990463256836	0.05169522762298584	0.0	0.9999990463256836	0.05169522762298584	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1323529	1323529	1323529	1323529.0	1323529	0	2	2.0	2	0.22198651631259508	0.34106694017642636	999.4180195343116	662.149858282879	1323529	0.0	660.0	128.3359375	49.0	0.0	0.234375	16384.0	10211.734375	1890.0	0.234375	16384.0	10211.734375	1890.0	-0.9988244771957397	0.0023959875106811523	0.0012702281819656491	0.0013420197647064924	0.0014106143498793244	0.0014106143498793244	0.0035783052444458008	0.0001780390739440918	1.0014119148254395	0.6297459602355957	1.9185681343078613	0.6311565637588501	1.9214158058166504	7.122040835131863e-05	0.3054390148116629	0.07671633471518591	0.0942622758448124	0.05696670152246952	0.01081378741946537	0.006795924156904221	395.7927500922233	219.9536742240307	15.771925266832113	-1	-1.0	-1	0.011828823015093803	395.7927500922233	-1	140	16384	0.0	0.0	0.0	0.0	399.2399471383542	24.122943438589573	3.816373646259308e-05	133.02068023197353	6.244145333766937e-05	662.149858282879	0.00010873563587665558	1042.2414526958019	101.53629376925528	2.6522978749126196	1	175	0.9990175366401672	0.3970329463481903	0.005801060236990452	0.013474532403051853	1	0.61	2	2.0	2	0.61
176	0.3747711493525394	5.847297247066054	0.07454204208455807	0.022568332188394526	0.2415430944326312	0.554783389578725	0.4614576081377129	0.37445825984468684	0.3747711493525394	0.43022584412680115	0.48186818250389984	0.3652088429432276	0.4144308107883431	30.351011276245117	-7.059586693003439e-08	0.0	0.0	0.0	0.0	0.02086215863697404	0.3672138950679191	1.8620545825985975	4.043952982093012	8.481003700300704	0.5928397816280986	0.9863062902938488	0.9907786679822345	-0.018695092380999825	0.024330672136572903	0.013094538910758444	0.04451147222696522	0.5222012504588726	0.9869059788626294	0.9984632973061052	0.5559676289558411	0.5549757480621338	0.3744582533836365	1e-06	183.47645568847656	57.12595224380493	67.8671875	0.9999990463256836	0.06517737358808517	0.0	0.9999990463256836	0.06517737358808517	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1410446	1410446	1410446	1410446.0	1410446	0	2	2.0	2	0.22867747308350286	0.291381563688866	1169.045615993453	603.2467769879986	1410446	0.0	927.0	151.5390625	52.0	0.0	0.296875	16384.0	10867.5703125	4137.0	0.296875	16384.0	10867.5703125	4137.0	-0.870201826095581	0.00249481201171875	0.0012282002717256546	0.0012167096138000488	0.0012762583792209625	0.001274144509807229	0.003007948398590088	-8.03917646408081e-05	1.0012751817703247	0.6027184724807739	1.875523567199707	0.6039927005767822	1.8780426979064941	6.53372904737923e-05	0.33427430443284123	0.07479430209309652	0.09215471999959846	1.3893955310013553	0.0826220558594315	0.008296692998555955	457.33032497800014	262.4232945732813	67.620818727999	-1	-1.0	-1	0.012561204001031001	457.33032497800014	-1	77	16384	0.0	0.0	0.0	0.0	464.9919369069994	29.469686252999963	4.102000093553215e-05		0.00023220500042953063	603.2467769879986	6.402300095942337e-05		105.49332420999963	2.4173513109999476	1	176	0.9990224838256836	0.736049473285675	0.005635020323097706	0.01337504293769598	1					
177	0.3514028811163601	5.567249078860228	0.07122603979432719	0.021432502711748427	0.22852938973355566	0.5211960219660368	0.4359832338817503	0.3513785711838864	0.3514028811163601	0.41296908756097156	0.4826228842139244	0.3386138749533686	0.4181611854797122	25.61726188659668	-5.3926015652905335e-08	0.0	0.0	0.0	0.0	0.014172127879652972	0.31846105699138394	1.7861979788747326	3.933535332652344	8.377284472016083	0.5862023265197359	0.9869108638544192	0.9909469320856291	-0.01785424146560374	0.023165202233940363	0.012512822370526606	0.04204989544212304	0.5160976559266277	0.9874877936538609	0.9985514214669151	0.5216459631919861	0.5013152360916138	0.35137856006622314	1e-06	196.03835678100586	57.12595224380493	67.8671875	0.9999990463256836	0.10785841196775436	0.0	0.9999990463256836	0.10785841196775436	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1437812	1437812	1437812	1437812.0	1437812	0	2	2.0	2	0.23107139396955376	0.3441847894121787	1159.4214976304727	620.0557790839994	1437812	0.0	646.0	123.734375	44.0	0.0	0.34375	16384.0	11109.171875	1553.0	0.34375	16384.0	11109.171875	1553.0	-0.9681905508041382	0.00228726863861084	0.001143420347943902	0.0011483439011499286	0.0012580344919115305	0.001256944378837943	0.003871321678161621	-6.976723670959473e-05	1.0012580156326294	0.5710567831993103	1.814858078956604	0.5723137855529785	1.8172738552093506	5.718036572290625e-05	0.3396388706530508	0.07469122221889872	0.08221461600078328	0.05316796299848647	0.01133778350782677	0.0062128400004439754	479.90305508599886	262.1795553028672	11.787216061000436	-1	-1.0	-1	0.010755414999948698	479.90305508599886	-1	219	16384	0.0	0.0	0.0	0.0	482.95764345800126	26.389930612998796	3.642399860837031e-05		6.407799992302898e-05	620.0557790839994	4.938199890602846e-05		107.3919356009992	2.506945569999516	1	177	0.999046266078949	0.5941044092178345	0.005280809942632914	0.012969701550900936	1					
178	0.3590856490845091	5.763938769865572	0.07515220829610074	0.022277674669127785	0.23519275329086217	0.5407600600397988	0.4472977750087052	0.3589665829204023	0.3590856490845091	0.4156103381322006	0.4797421427590124	0.34782755927423414	0.4167440602283799	25.073944091796875	-7.059586693003439e-08	0.0	0.0	0.0	0.0	0.013158613193277897	0.32968351472001733	1.8178410704216261	3.9830922892924105	8.405087353138441	0.587964062610369	0.9861847041697984	0.9905605296070656	-0.017978952004668418	0.024257146805692256	0.013205840660447485	0.0438689524621776	0.5156447746780481	0.9867949592933226	0.9983997103873263	0.5406811833381653	0.5541653633117676	0.358966588973999	1e-06	196.75236129760742	57.12595224380493	68.298828125	0.9999990463256836	0.12814220786094666	0.0	0.9999990463256836	0.12814220786094666	0.0	1.0	0.1875	0.0	1.0	0.1875	0.0	1461693	1461693	1461693	1461693.0	1461693	0	2	2.0	2	0.23152596134228	0.3449834953322161	1149.5305509333903	635.7782308670012	1461693	0.0	654.0	123.078125	51.0	0.0	0.3828125	16384.0	11296.3984375	1639.0	0.3828125	16384.0	11296.3984375	1639.0	-0.8216218948364258	0.0025118589401245117	0.00119606067892164	0.0011418727226555347	0.0011982957366853952	0.0011968475300818682	0.003258943557739258	-9.232759475708008e-05	1.0011978149414062	0.5803548693656921	1.828282117843628	0.5815516710281372	1.830579400062561	6.554210631078952e-05	0.3430197523802869	0.07516339526562703	0.09580243799973687	0.03740401800132531	0.01038031293741426	0.0055695899991405895	493.1846680689996	272.3238508307187	12.652905625998756	-1	-1.0	-1	0.010627872999975807	493.1846680689996	-1	115	16384	0.0	0.0	0.0	0.0	495.9856377369997	26.629281610999897	3.17169997288147e-05		6.155700066301506e-05	635.7782308670012	6.409599882317707e-05		109.86580871600017	2.4406803129986656	1	178	0.9990314841270447	0.3843301236629486	0.005491047166287899	0.01321080420166254	1					
179	0.3565262141637504	5.652616361776988	0.07226587001544733	0.021831173905714724	0.2326067000782738	0.5306241346212724	0.44171129632741213	0.35577519959770143	0.3565262141637504	0.4181287976098247	0.4816888856391112	0.3435247999926408	0.4256445779465139	24.02278709411621	-1.6609035924375348e-07	0.0	0.0	0.0	0.0	0.01194436262085219	0.3224423413873107	1.8216532754401367	3.965864099562168	8.251937558253607	0.5864478324850401	0.9866871560613314	0.9907685791452726	-0.01801751887736221	0.023530200279007357	0.012733140053266348	0.042748218324656286	0.5147409215569496	0.9872674271464348	0.9985396489501	0.530369758605957	0.4848436415195465	0.35577520728111267	1e-06	207.00086975097656	57.12595224380493	68.298828125	0.9999990463256836	0.03727126121520996	0.0	0.9999990463256836	0.03727126121520996	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1548797	1548797	1548797	1548797.0	1548797	0	2	2.0	2	0.23171535504203558	0.3455890275449342	1135.4060300187407	682.0454353119985	1548797	0.0	411.0	120.0390625	44.0	0.0	0.4375	16384.0	11979.9375	3215.0	0.4375	16384.0	11979.9375	3215.0	-0.9064313769340515	0.002350926399230957	0.0011595875257626176	0.0011469071032479405	0.0012131609255447984	0.001211093389429152	0.003486454486846924	-0.0001323223114013672	1.0012120008468628	0.5685771703720093	1.806748628616333	0.5697883367538452	1.809098243713379	5.3547653436447516e-05	0.3476633520599543	0.07561408653361201	0.0829344449994096	0.037812724000104936	0.010662153726485712	0.006984632000239799	529.0039518530011	302.66312112671886	34.20801499299887	-1	-1.0	-1	0.010916184997768141	529.0039518530011	-1	54	16384	0.0	0.0	0.0	0.0	533.1181092759998	28.3218189170002	4.3850999645655975e-05		6.076099998608697e-05	682.0454353119985	6.533400301123038e-05		117.11087038099868	2.6699283279995143	1	179	0.9990448951721191	0.2897977828979492	0.005372815299779177	0.01305911410599947	1					
180	0.34525730010896627	5.551568413724993	0.07244192683460689	0.021553372913547378	0.22873814300735398	0.5186181323658122	0.4311349321119856	0.34196742333006114	0.34525730010896627	0.4172394213331218	0.5186140702502562	0.32983753572006036	0.42884054470180283	22.952592849731445	-4.500635597537439e-08	0.0	0.0	0.0	0.0	0.011261471759269732	0.30407915498581856	1.7828621634162298	3.910291870041649	8.21539071054742	0.5830141541981461	0.9865884940222939	0.9908658649661753	-0.01757827511813381	0.023360371423682365	0.012820509603560562	0.04204240470829577	0.5134439846076587	0.9871804094550634	0.9984200236820938	0.514979362487793	0.4628453254699707	0.3419674038887024	1e-06	210.6515998840332	57.32987022399902	68.298828125	0.9999990463256836	0.09291749447584152	0.0	0.9999990463256836	0.09291749447584152	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1605156	1605156	1605156	1605156.0	1605156	0	2	2.0	2	0.23039590834605259	0.34056703180589926	1115.8575853117843	719.2476984200002	1605156	0.0	743.0	136.6484375	57.0	0.0	0.46875	16384.0	12403.6328125	893.0	0.46875	16384.0	12403.6328125	893.0	-0.914184033870697	0.002150297164916992	0.0011209218064323068	0.0011774861486628652	0.0012590520782396197	0.001254358678124845	0.003226637840270996	-0.00019213557243347168	1.0012553930282593	0.5374646186828613	1.7475755214691162	0.5387189388275146	1.749890685081482	5.422477752990172e-05	0.35470447635111935	0.07655967034294547	0.08703922700078692	0.08140245400136337	0.012186269312707054	0.0057914139979402535	558.1220582759997	324.73231446292186	5.4409635349984455	-1	-1.0	-1	0.010552456998993875	558.1220582759997	-1	144	16384	0.0	0.0	0.0	0.0	563.151882446	29.66063362999921	2.688600216060877e-05		7.135700070648454e-05	719.2476984200002	6.656400000792928e-05		122.89021420900099	2.7197586319998663	1	180	0.999057948589325	0.6767938137054443	0.005169933661818504	0.012872355058789253	1					
181	0.3672771315122473	5.825577445413875	0.07677806763984692	0.022662975771845072	0.23948558745370513	0.5465173012223737	0.4533612609937273	0.36632675188593566	0.3672771315122473	0.4355580452187308	0.4997652558417156	0.35327903001472866	0.4254708142801263	29.93510627746582	-9.746246831809913e-08	0.0	0.0	0.0	0.0	0.01107104461447432	0.3473099730547582	1.854053209567892	4.063412893777606	8.527454332373608	0.5879357833971922	0.9858174358291187	0.9903825144658144	-0.018517968972780924	0.024716401965111153	0.013562816082788953	0.04450983733966433	0.5154165930446537	0.9864374515654026	0.9983082996017631	0.5456083416938782	0.512157142162323	0.3663267493247986	1e-06	204.0199089050293	57.32987022399902	68.298828125	0.9999990463256836	0.10762999206781387	0.0	0.9999990463256836	0.10762999206781387	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1413219	1413219	1413219	1413219.0	1413219	0	2	2.0	2	0.22943129634749704	0.3423856296607264	1177.577419997627	600.053540429999	1413219	0.0	971.0	140.8828125	39.0	0.0	0.3359375	16384.0	10899.890625	1009.0	0.3359375	16384.0	10899.890625	1009.0	2.377053737640381	0.0023458003997802734	0.0011880937963724136	0.0012062487658113241	0.001282851560972631	0.001276835217140615	0.0033037662506103516	-0.00038504600524902344	1.0012779235839844	0.6019918322563171	1.8814904689788818	0.6032686233520508	1.8839991092681885	5.884808228548863e-05	0.3331850840920129	0.07530690257065532	0.08316522799941595	0.08128398500048206	0.011664090507935043	0.005812382001749938	462.17455997900106	240.29938698769516	6.447058243000356	-1	-1.0	-1	0.010432745999423787	462.17455997900106	-1	123	16384	0.0	0.0	0.0	0.0	464.8551647339991	25.744387598002504	5.7924997236113995e-05		8.04920018708799e-05	600.053540429999	5.6277000112459064e-05		106.42514554399895	2.199632570001995	1	181	0.9990451335906982	0.5005521178245544	0.00547702657058835	0.01321540866047144	1					
182	0.3513407337114863	5.662229224391606	0.07406045642236005	0.022092662063305794	0.23263938380810228	0.5305304627703584	0.4411490187048912	0.3506295336410403	0.3513407337114863	0.41429180530426296	0.49724990016092424	0.3352709750685355	0.43315658102864807	25.34029769897461	-5.791074997318901e-08	0.0	0.0	0.0	0.0	0.012442283675266915	0.31907817712319386	1.783324997710145	3.938572585582733	8.403688067975251	0.5829230472445488	0.9861678260823955	0.990368791896364	-0.017786378010540553	0.024123957977913644	0.013213896460871658	0.04342954958100682	0.5108857951734377	0.9867865022109903	0.9981622015652449	0.5294845700263977	0.5047292113304138	0.3506295382976532	1e-06	196.26873397827148	57.32987022399902	68.298828125	0.9999990463256836	0.07085603475570679	0.0	0.9999990463256836	0.07085603475570679	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1505918	1505918	1505918	1505918.0	1505918	0	2	2.0	2	0.23168585497700142	0.3459871471972229	1127.3027246109355	667.929726028	1505918	0.0	388.0	122.0	55.0	0.0	0.4375	16384.0	11642.984375	520.0	0.4375	16384.0	11642.984375	520.0	-0.9127650260925293	0.0023566484451293945	0.0011467074509710073	0.0011184582253918052	0.0011700709583237767	0.0011486202711239457	0.0029059648513793945	-0.0009253919124603271	1.0011494159698486	0.5651128888130188	1.8138548135757446	0.5662615299224854	1.8161020278930664	5.551802422231627e-05	0.3513110336549229	0.07555353631871031	0.08360559200082207	0.037144044999877224	0.010057456242208218	0.005292703997838544	519.8873484079995	283.6717011684375	2.7454550310030754	-1	-1.0	-1	0.01126201299848617	519.8873484079995	-1	83	16384	0.0	0.0	0.0	0.0	523.5595360779989	27.248991163000028	2.5456000003032386e-05		5.673900159308687e-05	667.929726028	6.447500345529988e-05		113.77743030599959	2.5321016010020685	1	182	0.9989738464355469	0.30159837007522583	0.005267293658107519	0.012946080416440964	1					
183	0.3531742904645701	5.529626702268918	0.06880732315282027	0.021266366762574762	0.22834355973949036	0.5236161832387248	0.43728224467486143	0.35196534800343215	0.3531742904645701	0.4309958277735859	0.4807008090429008	0.3404422220773995	0.42366375292961794	25.130163192749023	-4.500635597537439e-08	0.0	0.0	0.0	0.0	0.01271077866840642	0.31175902697335306	1.8068134933710098	3.9867154508829117	8.409344151616096	0.5842981189489365	0.9872521658738455	0.9911853658656279	-0.017774215656875942	0.022655209633133683	0.01218408320467764	0.0415328272113887	0.5138277703275284	0.9878162841002146	0.9985659569501877	0.5216137766838074	0.46727806329727173	0.35196536779403687	1e-06	193.51694869995117	57.32987022399902	68.591796875	0.9999990463256836	0.0594695582985878	0.0	0.9999990463256836	0.0594695582985878	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1562371	1562371	1562371	1562371.0	1562371	0	2	2.0	2	0.2320225387800735	0.3461864309804757	1118.7580132664402	698.2613672810003	1562371	0.0	281.0	114.765625	42.0	0.0	0.46875	16384.0	12091.2578125	610.0	0.46875	16384.0	12091.2578125	610.0	-0.9469313621520996	0.0022848844528198242	0.0011542156571522355	0.0011679728049784899	0.0012635114835575223	0.0012436500983312726	0.0028263330459594727	-0.0010272860527038574	1.0012445449829102	0.572483241558075	1.824821949005127	0.5737268924713135	1.8272147178649902	4.683909839554593e-05	0.3537908904186327	0.07600673856145473	0.07318004899934749	0.05667894300131593	0.01143162680452292	0.005316552997101098	541.6030098239971	304.57979990197657	3.2856483709983877	-1	-1.0	-1	0.010337327999877743	541.6030098239971	-1	42	16384	0.0	0.0	0.0	0.0	547.5554390739999	28.634084782999707	3.111999831162393e-05		6.408899935195222e-05	698.2613672810003	8.890899698599242e-05		118.75072413299858	2.51561092799966	1	183	0.999017596244812	0.6923660039901733	0.0053733354434370995	0.013104353100061417	1					
184	0.36350732522734097	5.930950671099545	0.07596583245845323	0.022972745308129306	0.24096924970658978	0.56409617471561	0.4697686055403077	0.36376791540533304	0.36350732522734097	0.4287502209791976	0.5185449242257001	0.35118254064843896	0.42589018418547814	26.069473266601562	-6.625485582389956e-08	0.0	0.0	0.0	0.0	0.020667587584826383	0.3514900294570233	1.807702300923594	3.9536289070429427	8.27251715070746	0.5919766958509938	0.9859540696894185	0.9905453344409385	-0.01821700061849329	0.02482792478724477	0.013418780723482036	0.0451678867043739	0.5154556310578678	0.986582283893328	0.9983941155872987	0.5651147961616516	0.4963550865650177	0.36376792192459106	1e-06	204.4553680419922	57.32987022399902	68.591796875	0.9999990463256836	0.13631583750247955	0.0	0.9999990463256836	0.13631583750247955	0.0	1.0	0.1484375	0.0	1.0	0.1484375	0.0	1471162	1471162	1471162	1471162.0	1471162	0	2	2.0	2	0.230209761428351	0.341723958228588	1164.160310582939	631.8554182900007	1471162	0.0	470.0	132.5546875	50.0	0.0	0.375	16384.0	11360.8984375	1425.0	0.375	16384.0	11360.8984375	1425.0	-0.9747785925865173	0.0024623870849609375	0.0012147694360464811	0.0012019305722787976	0.0012670494616031647	0.0012667574919760227	0.0033669471740722656	-1.868605613708496e-05	1.001267671585083	0.6086061596870422	1.8870731592178345	0.6098728775978088	1.8895519971847534	5.7585902844047596e-05	0.33772176496480816	0.07528077009126277	0.08471819199985475	0.04280058500080486	0.011140494898540965	0.005359361002774676	488.6172589960006	265.0038069832031	10.382800399998814	-1	-1.0	-1	0.010859261001314735	488.6172589960006	-1	180	16384	0.0	0.0	0.0	0.0	491.11330200299926	26.711858218997804	3.2672000088496134e-05		6.312099867500365e-05	631.8554182900007	5.060399780631997e-05		110.75020828900233	2.456799249001051	1	184	0.998977541923523	0.4626815617084503	0.005596932023763657	0.013248049654066563	1					
185	0.3703743598835413	5.848566554313482	0.0743239690917869	0.022705107060975806	0.24133763410324274	0.5577096100463423	0.46622073199859887	0.36967983888462186	0.3703743598835413	0.40856841067935146	0.5010056492201117	0.3595740711966226	0.4255764245293861	27.7554988861084	-6.186672862895648e-08	0.0	0.0	0.0	0.0	0.011224527908272521	0.36751530087704576	1.8554495988890183	4.017362533613693	8.28188445956208	0.5970325892747834	0.98631424404854	0.9907482509003129	-0.018521706075515856	0.0243185319136395	0.01307649560121083	0.044452764830270476	0.5175594174584677	0.9869238380775895	0.998477811037108	0.5575211644172668	0.48300766944885254	0.36967983841896057	1e-06	203.50408172607422	57.32987022399902	68.591796875	0.9999990463256836	0.12029831856489182	0.0	0.9999990463256836	0.12029831856489182	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1419097	1419097	1419097	1419097.0	1419097	0	2	2.0	2	0.2312464373086454	0.3450213307448899	1214.4440318234688	584.2578837779984	1419097	0.0	630.0	122.5546875	46.0	0.0	0.3046875	16384.0	10964.140625	4482.0	0.3046875	16384.0	10964.140625	4482.0	19.14792823791504	0.0024552345275878906	0.0012239700881764293	0.001227939617820084	0.001283472403883934	0.0012730020098388195	0.003260016441345215	-0.000550001859664917	1.0012739896774292	0.5855212807655334	1.8317793607711792	0.5867942571640015	1.8342276811599731	6.095780908610182e-05	0.32070996205100544	0.07417171530839702	0.08650504400065984	0.053653167000447866	0.010775872038948364	0.006935896002687514	444.79636421599935	254.82518852582825	52.10959193000235	-1	-1.0	-1	0.010738297998614144	444.79636421599935	-1	189	16384	0.0	0.0	0.0	0.0	450.0875678420016	25.55274892200032	2.9152000934118405e-05		6.007400224916637e-05	584.2578837779984	5.0429000111762434e-05		105.25685867900029	2.551455569002428	1	185	0.9990260004997253	0.4206296503543854	0.0056499601341784	0.013339813798666	1					
186	0.3544906494054165	5.624524153195894	0.07060358435898037	0.021721364142229922	0.23146044724917675	0.533132322705709	0.4490955298418527	0.3546242567244917	0.3544906494054165	0.41059829687679206	0.4962837380039823	0.34022503763764766	0.4328796883205791	32.53938293457031	-1.1582149284095067e-07	0.0	0.0	0.0	0.0	0.013423973776318215	0.3240482906822453	1.799410179421142	3.9515389531523315	8.295813649565309	0.5878842053832588	0.9869449210690928	0.9908905337145041	-0.017977408123212857	0.023137936573270915	0.012483685850523986	0.042274610681848214	0.5131970886345748	0.9875171466188116	0.9984855612555703	0.5336224436759949	0.4441198408603668	0.35462427139282227	1e-06	199.23145294189453	57.362640380859375	69.080078125	0.9999990463256836	0.10515013337135315	0.0	0.9999990463256836	0.10515013337135315	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1510481	1510481	1510481	1510481.0	1510481	0	2	2.0	2	0.23090417004791336	0.34603772984793846	1134.1247692989061	665.9236447740004	1510481	0.0	505.0	127.6015625	45.0	0.0	0.4296875	16384.0	11673.03125	2482.0	0.4296875	16384.0	11673.03125	2482.0	-0.2787315249443054	0.0023763179779052734	0.0011752406135201454	0.0011655653361231089	0.001234588329680264	0.001230378751643002	0.00391465425491333	-0.00021785497665405273	1.00123131275177	0.5837665796279907	1.8384816646575928	0.5849969387054443	1.8408358097076416	5.7848930241008036e-05	0.3485792868162983	0.07570582690414548	0.08737970999936806	0.05963768600122421	0.010633118046797563	0.005862595997314202	515.397184073001	287.9853135399844	23.947591148997162	-1	-1.0	-1	0.011962520002271049	515.397184073001	-1	188	16384	0.0	0.0	0.0	0.0	520.8290442379985	27.60316459599926	2.46620002144482e-05		6.718700024066493e-05	665.9236447740004	5.69990006624721e-05		114.35221312800059	2.309102642997459	1	186	0.9990254640579224	0.3015657067298889	0.00547654228284955	0.013197984546422958	1					
